Date,BTC-USD,CSPX.L,BNO,AMZN
2016-08-05,45610.482528817956,65137.26386484803,596.912877640619,62846.673073356236
2016-08-08,46880.420210630975,65140.44016660275,607.3690609929187,62894.261973003515
2016-08-09,46622.40390778568,65286.627636370096,604.6413798382798,63037.84493950751
2016-08-10,46963.62425958311,64975.18033836015,589.1843754429583,63058.35679186521
2016-08-11,46727.020158315485,65283.451334615376,616.9160317455759,63278.24324820673
2016-08-12,46603.20893169353,65304.10941931019,634.1915046958935,63386.54642958864
2016-08-15,44991.57162881879,65539.2866806817,651.4669776462113,63052.6128722719
2016-08-16,45800.52489488912,65191.29009057211,661.0139483988678,62687.50089874929
2016-08-17,45465.568931253925,64856.003556797,669.1970785742056,62735.911073735144
2016-08-18,45552.97505820049,65324.76750400494,682.3809864368542,62721.96441630933
2016-08-19,45657.03942291077,65223.06765606622,681.9263584591781,62135.32343576815
2016-08-22,46539.27731649245,65099.12399721317,661.9232043542212,62313.36491205566
2016-08-23,46274.51735622058,65490.02733224754,669.651663196172,62557.04832210908
2016-08-24,46018.08893538241,65251.67376912126,657.377011288876,62130.400791513355
2016-08-25,45826.061716802345,65108.65775179297,666.469354063856,62292.03178435943
2016-08-26,45975.971333364374,65327.94380575962,666.0147260861795,63094.457852325875
2016-08-29,45536.239362777946,65022.853960574765,659.6501078215484,63282.344617123024
2016-08-30,45805.598371546024,65022.853960574765,651.9216056238877,62977.95193311148
2016-08-31,45644.50580548263,64857.59413233216,626.9176304759092,63107.58323441318
2016-09-01,45393.150861301336,64652.60871023518,610.5514134809443,63227.37425498175
2016-09-02,45649.66158090209,65170.632005877305,621.9168527885973,63376.70114107903
2016-09-05,48112.684423604434,65127.72526095255,631.9184081632205,64724.7394770948
2016-09-06,48417.73204870316,65200.823845151885,631.9184081632205,64724.7394770948
2016-09-07,48743.56737300481,65280.27503286064,639.6469103608815,64364.550147827016
2016-09-08,49677.28072201838,65302.51884377493,664.1962575311835,64330.09163804347
2016-09-09,49403.24520709522,64517.54072126716,641.0107942939114,62367.51900663486
2016-09-12,48243.79119347245,63939.138596391516,642.8292628489074,63298.755100564464
2016-09-13,48322.952920851574,63589.551430746746,627.8268864312623,62438.8998522176
2016-09-14,48437.406294059634,63802.48003188836,613.7337226132602,62445.46504714948
2016-09-15,48157.498520372326,64196.55966867742,620.0983842336013,63151.07076514423
2016-09-16,48143.06234919788,63907.35618158178,613.7337226132602,63875.55079259608
2016-09-19,48321.83946700515,64368.17210042943,612.824466657907,63594.945046743494
2016-09-20,48249.2664817348,64193.3833669227,612.824466657907,64015.02738240736
2016-09-21,47363.852824138885,64231.51838524188,628.2814710532289,64796.12032267753
2016-09-22,47296.35331552543,65130.90641202291,636.0099732508894,66023.55137056265
2016-09-23,47815.40192880879,65019.67280950438,616.4614471236094,66109.70014890977
2016-09-26,48227.93173781602,64349.10459126981,629.6453549862588,65569.00551733878
2016-09-27,48079.05327633787,64514.36441951246,612.8244666579067,66959.71010874704
2016-09-28,47964.99687363161,64457.161892033655,645.5569440035462,67994.32673980376
2016-09-29,48041.53472281607,64870.30418866665,655.1039147562034,68021.4037870933
2016-09-30,48362.131972935735,64968.82288553502,659.1954798438718,68699.11619023641
2016-10-03,48552.33409542833,64701.86805866933,670.5609191515249,68652.34856592763
2016-10-04,48399.33101361459,64720.93556782896,670.5609191515249,68430.00329134699
2016-10-05,48582.31505052001,64736.82677523385,684.1994549918504,69277.54942516865
2016-10-06,48622.76731287202,64555.680588901996,694.6556383441502,69056.02041815004
2016-10-07,48947.96361148785,64476.22940119325,683.2901990364974,68873.05629760772
2016-10-10,49096.52740122683,64956.112829200516,699.2018314094958,69060.12679484274
2016-10-11,50847.680471062165,64174.311008447454,692.8371697891542,68181.39723703884
2016-10-12,50460.61486741296,64104.39842463411,683.744827014174,68434.9259356018
2016-10-13,50507.72848842895,63713.49508959976,686.9271361464897,68040.27809655045
2016-10-14,50792.63228111424,64069.43970806964,686.4725515245234,67521.73786801429
2016-10-17,50698.64225316256,63831.086144943365,680.5625178818583,66700.44249836719
2016-10-18,50600.8471177182,64155.243499287855,683.744827014174,67086.0663242475
2016-10-19,50010.731102409045,64301.435818370854,693.7464257445074,67089.34641782522
2016-10-20,50037.458835827594,64048.78162337486,679.1986339488286,66484.65741094196
2016-10-21,50193.792596973304,64018.589784100266,685.1086675914936,67196.00704853004
2016-10-24,51854.12656176753,64473.04825012287,682.8356144145309,68763.11557332521
2016-10-25,52157.6734447254,64295.078365545734,671.4701751068778,68524.35480752659
2016-10-26,53800.797285936416,64295.078365545734,662.832416953864,67491.38072714696
2016-10-27,54594.67535514648,64059.90595348984,669.651663196172,67144.31677996647
2016-10-28,54700.80203002452,64117.10848096865,660.1047357992252,63695.045490292956
2016-10-31,55598.74446394485,63901.00357807231,630.5545675859014,64802.68551760947
2016-11-01,47387.174493016915,70168.0370735828,614.6921219613043,68100.43629971298
2016-11-02,48103.764612570696,69905.6407173013,598.2825966789438,66379.30715167218
2016-11-03,44718.90840257141,69599.2241141319,588.969077757006,66506.76899475341
2016-11-04,45662.6983273039,69711.9269095764,579.6555588350681,65468.01715660408
2016-11-07,45655.945109539025,70662.88462491291,588.5256090811299,68058.81869813563
2016-11-08,46092.0983498322,71148.92382748834,580.986091749298,68303.3326917367
2016-11-09,46963.81432017973,71691.32248911804,593.847613851447,66927.29517183124
2016-11-10,46461.30199640357,71835.72781616946,580.0990698064778,64369.442662270834
2016-11-11,46518.248584468965,71708.93381240599,566.3505680570428,64077.2409515012
2016-11-14,45778.66819716049,71863.89948436458,568.5680383230243,62348.305857081126
2016-11-15,46207.09328332136,72209.06422330033,596.9521060602478,64444.00929581928
2016-11-16,48322.52289554333,72409.81826096332,589.8560996998259,64725.80660619458
2016-11-17,48113.37526578655,72652.84054936167,584.5340949295088,65585.07459929098
2016-11-18,48802.17969886759,72582.40063043116,594.7345934987324,65911.08796525869
2016-11-21,48001.10698360154,72976.86847581908,622.6751502645465,67631.35449007248
2016-11-22,48786.72339060294,73050.83388393997,620.0141267316209,68093.50356089477
2016-11-23,48348.23585144619,73131.83952199896,620.9011486744406,67641.75889046685
2016-11-24,48068.7025717457,73498.13032497039,602.7176218019748,67663.43560664954
2016-11-25,48157.00961296452,73536.87308651536,602.7176218019748,67663.43560664954
2016-11-28,47778.06452903043,73445.30172932785,608.0396265722915,66484.22436317663
2016-11-29,47764.49468300526,73498.13032497039,587.1950761669,66115.72018807048
2016-11-30,48419.46565361054,73491.09009503227,640.4151661656024,65079.572096103286
2016-12-01,49139.11136641354,73160.01656441546,665.6947416940249,64479.562073972476
2016-12-02,50513.728049821846,73117.75368790141,673.2342590258572,64192.562563400024
2016-12-05,49264.172716054534,73459.39293764677,672.7907480544474,65841.72353190742
2016-12-06,49622.85814669401,73431.21589523033,665.6947416940249,66306.47105674476
2016-12-07,49876.615059996184,73779.8953749138,657.2682024193729,66800.70124414407
2016-12-08,50050.502491129686,74678.01912038637,668.3557229314164,66532.77999573924
2016-12-09,50179.328838937734,75040.78980838874,674.5647496445531,66648.096315471
2016-12-12,50652.878418919485,75255.63505437065,685.6522701565965,65907.62159584959
2016-12-13,50683.335272512784,75604.31990827543,689.6437843082177,67140.59596424933
2016-12-14,50743.396901166925,75516.268666057,667.4687432841305,66661.97237744152
2016-12-15,50523.08109789994,75579.6629808281,672.3472370830372,65983.92406018612
2016-12-16,50965.85280865518,75225.70064158033,685.6522701565965,65703.86258059888
2016-12-19,51472.78008817668,75445.8287471265,678.556263796174,66417.45838384042
2016-12-20,52002.757082792385,75683.5628017393,686.539249803882,66870.06567749537
2016-12-21,54171.82404784873,75579.6629808281,677.2257731774783,66816.3078447356
2016-12-22,56136.61013867367,75287.3322117562,679.8867544148699,66446.9410464024
2016-12-23,59866.5858964432,75357.77750490802,685.2087591851866,65948.37657419998
2016-12-26,58933.246813991216,75428.21742383852,695.4093000499444,66885.67757025389
2016-12-27,60594.73654194773,75428.21742383852,695.4093000499444,66885.67757025389
2016-12-28,52519.26678797694,77767.32625405231,681.2640739006441,75475.80164184106
2016-12-29,52388.81843218296,77324.31060529259,679.5316811631433,74793.50770430229
2016-12-30,51729.097592250066,77494.98084084172,679.0986139563934,73299.88298696277
2017-01-02,54985.55693850421,77396.93494063907,666.5387562836361,73671.33225468946
2017-01-03,56174.33019358854,77396.93494063907,666.5387562836361,73671.33225468946
2017-01-04,62141.88508897706,77988.8340784322,673.0352187233898,74014.43613506705
2017-01-05,54535.12499028681,77821.7931203418,679.5316811631433,76289.0833670561
2017-01-06,48552.01745824503,78239.39274512701,679.5316811631433,77808.11810433248
2017-01-09,48585.76027478971,78203.077807013,656.1443585551294,77899.02500120444
2017-01-10,48846.817932353624,78228.49383098749,641.8521081448714,77799.32393448347
2017-01-11,41855.055399959354,77890.78817822956,660.0422525403819,78104.30383566486
2017-01-12,43312.204427594595,77680.17372710757,670.436608965388,79533.4101318734
2017-01-13,44342.7645037318,78341.06792278847,665.2394307528848,79875.53555644689
2017-01-16,44749.06769303965,78137.71202658396,663.0739708086346,79150.22536069146
2017-01-17,48860.75454002412,78021.51419820593,663.0739708086346,79150.22536069146
2017-01-18,47713.416662211384,78072.3517870366,648.3486118881254,78931.26604355547
2017-01-19,48383.68439048508,78043.3009447217,649.2147876051259,79083.7559941462
2017-01-20,48165.89492355127,78221.23527606999,663.5070380153841,79014.35722638252
2017-01-23,49564.33480070277,77818.16384288309,660.9084695608828,79947.86969162282
2017-01-24,48040.022031930035,78144.97612238313,660.4753610506323,80393.61000613363
2017-01-25,48516.553505141484,78878.49465341053,658.309859802881,81769.93338466629
2017-01-26,49379.962973750036,79056.4289847588,670.0035417586384,82027.01668099845
2017-01-27,49496.41888347373,78907.54549572541,659.6091440301315,81696.62079368625
2017-01-30,49530.431038182156,78152.24021818225,656.5774670653802,81169.74620795663
2017-01-31,52222.31489316978,78006.99154748923,660.0422525403819,80495.26798446277
2017-02-01,53224.35140083877,78326.53973119018,670.436608965388,81362.31108315772
2017-02-02,54450.096245821536,78479.05249768228,673.4683272336401,82105.21558480503
2017-02-03,55424.689822289234,78998.32730012895,673.9014357438906,79197.14947593054
2017-02-06,55868.125547471485,78954.74826621576,662.2077537881333,78946.90940403314
2017-02-07,57116.632751906676,78983.79910853069,653.9788986108792,79421.97356169719
2017-02-08,57209.19311112294,78947.48971129823,653.5457901006287,80126.75408414837
2017-02-09,53512.79943581592,79513.96728423522,659.6091440301315,80288.03820458804
2017-02-10,53205.569990831704,79622.90655769577,671.7359344961392,80884.3175242753
2017-02-13,53311.479012214586,80113.12497694587,658.7429683131317,81770.9118404704
2017-02-14,54059.93692328261,80160.33328831781,662.2077537881333,81757.22539160088
2017-02-15,54217.6147105139,80723.18158379603,660.0422525403819,82374.02841839846
2017-02-16,55291.76158462128,80748.59760777056,660.0422525403819,82514.78883172786
2017-02-17,56301.87166798061,80679.60254988282,660.908469560883,82605.69572859984
2017-02-20,58119.207935903236,81155.30385929788,668.704216227887,83717.11413056153
2017-02-21,60019.96020392014,81315.07518070754,668.704216227887,83717.11413056153
2017-02-22,60135.11869200116,81380.44096113656,659.6091440301315,83635.97985934267
2017-02-23,62787.12736030013,81329.6033723058,667.8380405108866,83301.67611500803
2017-02-24,63161.68477700951,81235.19229044353,663.9401465256345,82622.31157868767
2017-02-27,63500.17715666441,81591.0554122585,664.8063635461352,82954.66437760803
2017-02-28,63500.17715666441,81572.89794320149,666.1056477733857,82602.76036118754
2017-03-01,65788.93404190989,82495.23863795343,663.5070380153841,83388.67515485753
2017-03-02,67323.20246890777,82222.89322474285,649.2147876051258,82981.05285334896
2017-03-03,68613.68701155386,81975.96937638841,657.8767512926304,83075.87357343732
2017-03-06,68497.44460159418,81718.1466138945,660.0422525403819,82756.22876758233
2017-03-07,65844.90382619112,81678.20239832166,658.309859802881,82698.55953707993
2017-03-08,61887.34081652051,81667.30902506378,626.2605735073624,83136.47817135195
2017-03-09,63958.68268057212,81630.99962783129,619.3310025573586,83380.85347461869
2017-03-10,60096.373411755754,81754.4615520085,605.47181935385,83328.0705569429
2017-03-13,59076.13408088422,87476.3353312464,766.3177769926019,84898.7209904531
2017-03-14,59463.60449310813,87169.47928431268,763.0288886616117,84694.07179906055
2017-03-15,59924.44672547094,87674.42799661255,773.991936891475,84737.77750767827
2017-03-16,56960.86091705996,87915.24722825416,772.3474927259799,84782.4836938102
2017-03-17,52761.000330688585,87888.06082798979,771.2511617650248,84672.21288125163
2017-03-20,50555.09242207327,87709.38447988241,769.6067175995298,85135.1550492948
2017-03-21,53734.95943669712,86948.08229676662,759.739948054684,83767.18698546002
2017-03-22,50311.00555560352,86614.03984956862,756.9992252041715,84249.9992432841
2017-03-23,49805.083030685295,87049.06966849192,752.0658404317481,84182.44578882927
2017-03-24,44958.32229498166,86761.6358656537,757.5473384087112,84006.60428634401
2017-03-27,50149.399058190495,86326.6060467304,756.4510597236938,84126.813175543
2017-03-28,50215.57652960189,86788.82819275478,762.480723181134,85038.79390593286
2017-03-29,49871.260502096666,87111.2184788629,778.3771561834202,86858.78377415646
2017-03-30,49221.960285247515,87437.49084305539,788.2439257282658,87059.46137299285
2017-03-31,51397.176598762424,87418.06859895983,795.9180856271394,88072.7692533149
2017-04-03,54850.86204794967,86730.56146046819,788.2439257282664,88566.51400179342
2017-04-04,54344.45950952806,87068.49191258743,803.5921932500748,90088.47071380467
2017-04-05,53938.286132141904,87585.09278597726,803.044027769597,90331.86567074478
2017-04-06,56714.85399657666,87153.94504513835,814.007128275398,89239.07743129943
2017-04-07,56437.6754674896,87041.29958548638,818.9404607718834,88901.30409552535
2017-04-10,56928.249267946034,87068.49191258743,830.4516744822242,90109.32915409945
2017-04-11,57785.6763152738,86501.3943899166,831.5480054431795,89644.39815802817
2017-04-12,57563.16664116337,86648.99633283853,826.066455190279,89035.41659042088
2017-04-13,56072.262261128424,86703.3750602039,827.162786151234,87886.99573768917
2017-04-14,55988.82186506493,86466.43790664672,821.6812358983339,89607.64122050867
2017-04-17,57253.3823167856,86466.43790664672,821.6812358983339,89607.64122050867
2017-04-18,58105.055055895966,86466.43790664672,817.2960166063882,89785.47155102206
2017-04-19,58038.877584484566,86823.78467602472,787.1475947673109,89330.47256809112
2017-04-20,58939.93903003441,86784.94018783366,784.9549851213386,89614.59605510697
2017-04-21,58602.82320507991,86917.00789158116,770.1548830800074,89263.9135276504
2017-04-24,59950.34403936071,87588.97486406167,765.7696637880618,90146.08609161896
2017-04-25,60685.96473329367,88233.75543627783,776.1845465374475,90166.95059541387
2017-04-26,61433.57405716477,88587.22012757142,766.3177769926018,90332.8540212587
2017-04-27,63191.10837685879,88167.72454782251,765.2214983075843,91235.89715252223
2017-04-28,63131.16522716812,88148.30230372693,761.9325577006565,91892.5620848035
2017-05-01,68172.1441093987,88260.94183654216,756.999225204171,94201.32463143543
2017-05-02,69669.28281115433,88260.94183654216,741.650905406425,94073.17255712415
2017-05-03,71456.54869894199,88113.34582045705,745.4880114938302,93486.04990732578
2017-05-04,73738.22849521309,88319.20856882873,710.40620488233,93138.3445584113
2017-05-05,74590.85540750701,88400.77369645849,724.6581937191213,92802.5600506654
2017-05-08,67720.99814084126,100277.1226401529,878.4563438080822,97322.31493825298
2017-05-09,68978.86789599019,100466.26343961255,867.8485792067625,97709.95003289987
2017-05-10,70227.30696181532,100398.08415498114,894.367990710063,97313.08910783398
2017-05-11,72641.65936654464,100013.19806540667,902.3238141610531,97176.69828649041
2017-05-12,67755.97227912195,100145.16035277977,904.9757553113831,98584.68268568635
2017-05-15,68313.58696907369,100655.41095095276,923.5394065909577,98238.06936347243
2017-05-16,68157.1843111884,100514.64938791991,916.9095221015007,99068.7133124113
2017-05-17,72269.13274757906,99401.77928872922,927.5172867028214,96883.41201663055
2017-05-18,74216.65164010476,99146.65398964268,933.4841700978794,98291.39641582646
2017-05-19,78109.32455748749,99850.44838104554,952.0477581501899,98429.84020350479
2017-05-22,85406.22208549542,100202.34557674693,956.6887025837157,99540.43240017128
2017-05-23,74365.92347505521,110116.52269281956,964.6523092283105,106871.78310723341
2017-05-24,78314.93581783095,110217.68876049008,960.6743337933156,107840.90447079173
2017-05-25,73871.09687481262,110896.97604788729,912.939007940023,109274.23968744847
2017-05-26,70584.20324100128,110906.61336184718,930.1767328842691,109538.24826602757
2017-05-29,72288.86765571061,110800.62496163842,924.2098013456634,109639.44864507549
2017-05-30,69720.49836258224,110800.62496163842,924.2098013456634,109639.44864507549
2017-05-31,73275.95447428367,110516.37933319664,897.6901758716119,109410.6416579081
2017-06-01,77168.88198307985,111041.506352819,890.397294673191,109556.94680352171
2017-06-02,79754.23790770509,111797.87009854526,886.4193192381963,110742.76978149987
2017-06-05,86108.16918342024,111889.40620337253,876.4744754923706,111249.88620357044
2017-06-06,91761.19652109224,111740.06091701928,888.4082753418064,110332.46277132428
2017-06-07,87561.56290080518,111643.7098307704,853.2697557817442,111110.18093672047
2017-06-08,89915.850561328,111788.23278458536,847.9658306869336,111132.18277060488
2017-06-09,90498.81047210994,112284.45521344466,855.2587118853542,107616.50187881144
2017-06-12,85237.08595700418,111494.3571933004,855.2587118853542,106142.46629077614
2017-06-13,87076.35240839756,111870.13892656942,863.2146627553445,107889.30581973067
2017-06-14,80325.34395081413,112033.93650830424,832.7170618462973,107414.09440669855
2017-06-15,78986.03686348737,111662.97710757348,830.7280425149133,106061.06554801909
2017-06-16,80716.0130022374,111590.71563066597,838.6839301571284,108650.5276452263
2017-06-19,82992.73802893775,112563.87115823147,831.3910489587076,109471.14166557751
2017-06-20,78758.5985752769,116620.92800041982,1021.6327645377901,113184.52688333816
2017-06-21,77812.6718374632,116223.38313548015,991.7070163176595,114283.76580310972
2017-06-22,78284.61791372753,116398.40634255842,1003.3447676540376,114177.7192197617
2017-06-23,79427.60271383174,116388.40305436935,1014.151307663699,114455.95143492882
2017-06-26,71717.23093692238,116383.40522541154,1020.8014739348392,113343.02257426044
2017-06-27,73858.5189168644,116358.40082007559,1038.258180215641,111381.7210468085
2017-06-28,74504.9589394461,116323.39312655064,1052.389803360873,112926.81913980548
2017-06-29,73478.58837302044,115643.31450488881,1051.558512757921,111284.7918109821
2017-06-30,71786.39270754777,115698.32114451857,1080.6530496513358,110380.5388516409
2017-07-03,74194.4727475171,116333.39641473968,1091.4595896609978,108745.35301336236
2017-07-04,75281.89500155706,115983.35763085638,1053.2210939638235,110768.2418753319
2017-07-05,75292.02554078863,115988.35545981422,1053.2210939638235,110768.2418753319
2017-07-06,75482.13916788767,115583.31003630116,1057.3774677023453,110054.41620266027
2017-07-07,72880.75939677926,115708.32443270755,1034.1018064771192,111607.49719459393
2017-07-10,68653.16669131574,115968.3565137094,1035.7643876830223,113626.95487158035
2017-07-11,67647.05013882095,115503.29899133548,1052.389803360873,113360.12978052604
2017-07-12,69413.61413517958,116623.43073003527,1053.2210939638235,114771.81532799586
2017-07-13,68228.95565939418,116878.457351806,1070.6778002446263,114101.32141537698
2017-07-14,64624.652504363265,117128.48614461883,1082.3156308572384,114235.87536929609
2017-07-17,64481.991340317385,117523.53591021607,1069.015219038723,115174.33578136131
2017-07-18,67099.85972967296,117358.51599132687,1080.6530496513356,116817.49755876942
2017-07-19,65784.70521435826,117883.57798228847,1097.2784653291862,117093.4539169597
2017-07-20,81530.9894783085,118053.59573013554,1087.3032159224763,117302.12285847958
2017-07-21,77195.16813893481,117901.07419877769,1060.702550837915,116956.62410606386
2017-07-24,79715.52478978755,117908.57475735116,1074.8341739831467,118470.9250518983
2017-07-25,74553.85963160837,118441.13730688616,1107.253714735897,118575.83718666153
2017-07-26,73192.9834636392,118408.63234297675,1122.2166284840794,120050.24451723373
2017-07-27,77311.49272679153,118563.65660395025,1133.8544590966926,119274.83846985166
2017-07-28,81282.4239114593,117896.07636981981,1147.1547916389727,116314.63060420883
2017-07-31,83201.77254656308,118118.60565795432,1159.6238335783019,112636.04535194082
2017-08-01,78656.452503625,118108.60236976536,1140.5046253678322,113595.03023564038
2017-08-02,78436.82326082904,118063.59901832459,1150.4798747745428,113560.82278291638
2017-08-03,81158.57559676746,118113.60019872323,1142.9984179004514,112537.97470772239
2017-08-04,83796.408354232,118303.62452294842,1150.4798747745428,112613.23806352238
2017-08-07,97774.10110107085,118388.63339687197,1148.8172935686407,113148.03661383012
2017-08-08,98960.490387255,118858.68874820373,1142.9984179004514,112870.94580705512
2017-08-09,96718.79421059198,117973.58468516984,1158.792542975351,111978.09301201942
2017-08-10,97841.81464258715,117348.5127031378,1137.1795422322627,109117.09023917977
2017-08-11,84961.25655847075,125805.44554078588,1102.0917713952574,122098.40958245637
2017-08-14,100659.1915418045,127033.39308459665,1072.4570459222195,124029.55181685384
2017-08-15,97326.49006708822,127054.9406375666,1077.2626357916454,123958.91595081787
2017-08-16,101857.75632595204,127334.99308230692,1066.0495418406692,123383.73598488726
2017-08-17,100811.86445855041,126473.27997713248,1079.665430726358,121162.48243279678
2017-08-18,96830.53888692147,125299.18487977936,1118.9114887051944,120897.59216111292
2017-08-21,93132.90539047691,125019.13243503902,1094.0823531015824,120244.20847559717
2017-08-22,95431.82314760877,126042.41931555355,1100.4898571831325,121960.92562652503
2017-08-23,96618.75138045383,126101.66275924543,1113.3048653462326,120838.31192476665
2017-08-24,100881.45648997223,125568.47176601828,1105.295523436032,120138.25852590923
2017-08-25,101740.69761993045,125934.70620465465,1105.295523436032,119231.34019839931
2017-08-28,101998.09949839796,125783.90620579958,1098.888019354481,119327.20480917636
2017-08-29,106568.00274400802,125783.90620579958,1100.4898571831325,120341.33567842114
2017-08-30,106248.69077618945,126392.48898047069,1078.063592897707,122047.95979170605
2017-08-31,109462.48124228435,127092.63652828857,1125.3189927867443,123688.98300967856
2017-09-01,93118.7578280044,137884.57576182878,1207.9084152217551,133821.61109244655
2017-09-04,80637.60076736721,137430.8556984458,1216.5117843550072,132045.98942285636
2017-09-05,83306.66468711477,137215.63201800233,1216.5117843550072,132045.98942285636
2017-09-06,87505.57243500081,137116.7452222327,1242.3217276591465,132392.08135109147
2017-09-07,87558.1042080774,137186.54557785005,1248.3441188715465,133988.49935718233
2017-09-08,80493.69605354105,137331.96890267625,1230.277109329964,132132.1721659323
2017-09-11,79209.22356461396,138349.93217645984,1230.277109329964,133781.94298429368
2017-09-12,78629.42224330013,138821.10232874722,1244.0424343049199,134413.94420056892
2017-09-13,73904.5879834843,138995.6120937258,1263.8300684444685,136742.22252070578
2017-09-14,85520.87347405024,126634.09212922456,1109.350953083199,122902.63892339925
2017-09-15,98601.84604009571,126692.3369327545,1116.1475329268314,122231.27128025117
2017-09-18,91374.04334787188,135301.10899820493,1185.2765056917344,131314.26984269635
2017-09-19,88222.07530990879,135267.31607432826,1181.2586039047421,130730.61261860831
2017-09-20,87794.55978545723,135318.00546014335,1201.3480362046016,131182.17505688293
2017-09-21,81615.37289980345,135115.23932254827,1206.9731293604323,130028.34487340231
2017-09-22,81607.72869877194,134785.7411260808,1210.990954512323,128741.06242779667
2017-09-25,88246.80235215432,134602.6903921921,1258.4020270016076,126677.37757611282
2017-09-26,87488.87405791921,134681.54341268275,1244.7412069068955,126516.97323885556
2017-09-27,94419.0200093013,134844.88733719976,1232.68757818102,128170.88946840403
2017-09-28,93835.96447477276,135334.90192208166,1230.276867762866,128916.30027893174
2017-09-29,93573.87758226368,135751.70137000887,1218.2231624018877,129583.52045391074
2017-10-02,99108.87178788133,136224.81949295243,1204.5623423071754,129292.3705800226
2017-10-03,97044.57532899365,136596.55884426567,1202.95522757344,129010.64899615324
2017-10-04,95063.88766186203,136928.8673881664,1198.133730102028,130136.17785531908
2017-10-05,97290.2543528134,137435.7784349867,1225.4553702914545,132211.9894953867
2017-10-06,98243.28263216937,137509.0021662762,1194.1158283150362,133388.7404607107
2017-10-09,107261.33261805825,137621.64811064335,1195.7230196838739,133578.79537146518
2017-10-10,107485.43447141432,137582.22589756545,1215.8124519837345,133067.93178619607
2017-10-11,108485.43644842261,137790.6213243617,1222.2410641888816,134119.31775736067
2017-10-12,100873.0887339551,149366.71590440598,1308.495254803663,144965.41368370276
2017-10-13,104582.5055210949,149385.0194949583,1327.6099991305923,145256.52484963273
2017-10-16,106034.04789045641,149513.07949149184,1344.9870770916382,145748.95284092677
2017-10-17,103810.24613342088,149458.1966358346,1351.069116523338,146153.0273734733
2017-10-18,103535.79302137086,149793.60737373962,1351.9379911365008,144396.23000633536
2017-10-19,105717.92630157447,149500.88019956797,1330.2166229700817,142891.43668141557
2017-10-20,111327.98808434712,150263.1731014735,1347.5937009311283,142355.5612414229
2017-10-23,109825.50853399736,150580.28955415948,1337.1674541545,139949.92506767562
2017-10-24,102349.63399794334,150299.77097724486,1358.8888223209194,141340.30530439442
2017-10-25,106500.91930079348,149415.50376676788,1359.757614073638,140907.25401969443
2017-10-26,109353.45569197077,150007.04380307323,1381.4789822400567,140837.73810177646
2017-10-27,107058.35273271741,150769.3367049787,1403.200350406476,159451.37650439085
2017-10-30,113533.26147570803,150440.0302657022,1413.6266800435476,160885.2041898084
2017-10-31,119790.38732025656,150683.96027217858,1420.577511227966,160078.50484629945
2017-11-01,125326.0010627174,150976.68744635017,1412.7578054303845,159846.7792267293
2017-11-02,131089.02811330464,150787.63099019768,1419.708636614803,158476.6685728926
2017-11-03,133482.831468526,151263.30101656006,1451.8561686974058,160993.82723143807
2017-11-06,130056.75670678818,151580.41746924605,1501.3810273223864,162306.00206049933
2017-11-07,132309.07894471087,151598.71175446518,1488.3480738458245,162669.52858751567
2017-11-08,138148.4077764413,151421.8638955697,1482.2661172745695,164075.82924236404
2017-11-09,132294.267103337,151055.95958052174,1490.9546976853148,163532.71403421584
2017-11-10,122563.47509219666,150964.48815442645,1485.741615727223,162985.2496613149
2017-11-13,121477.3186046382,151269.4053151886,1473.5775368638242,163538.51292055284
2017-11-14,122889.59783892935,150879.11172162634,1445.7742121261506,164649.3532447185
2017-11-15,135478.84916926894,150525.40669850216,1444.9053375129872,163179.31787875775
2017-11-16,117846.35072957772,174499.68679179213,1528.6672854072585,169357.805922695
2017-11-17,115410.58828452151,174422.3216230926,1560.1671102735966,168254.35202142067
2017-11-20,122771.02673126887,174527.81470234314,1548.1229660374902,167722.73893240083
2017-11-21,120834.09232953735,175617.9563588369,1556.4611653673544,169685.40828516096
2017-11-22,123563.1398450991,175463.2260214379,1573.1375640270846,172167.80237131714
2017-11-23,120347.69130996228,175547.63121658575,1582.4022495835102,176611.37522130192
2017-11-24,123565.24512912266,175850.05186493526,1582.4022495835102,176611.37522130192
2017-11-27,146989.61471611453,175751.5880803858,1581.4757633569498,178075.18808570612
2017-11-28,150589.37261571627,176490.0718303814,1577.7699951598875,177743.1139564459
2017-11-29,148041.4818663683,177516.9069075775,1563.8728784706584,172928.74802081133
2017-11-30,153206.28451697255,178670.34441162166,1563.8728784706584,175233.92562535164
2017-12-01,131208.52437938732,194285.57835579876,1701.9973681288448,188560.6781175472
2017-12-04,139356.7632255453,197315.91405919095,1667.3233449900845,183953.5219472457
2017-12-05,142458.97297155022,196693.61834851588,1681.1928786622987,185189.66551564468
2017-12-06,141181.00641382005,209052.22136826263,1831.357394518892,202892.2010412445
2017-12-07,176825.21430275275,209729.9360876738,1855.7606267245485,204202.15972274548
2017-12-08,163683.63172668937,210192.78072410374,1896.802647530999,204591.26359598202
2017-12-11,167313.05879209662,211077.11778413953,1933.4076016249746,205809.6633678506
2017-12-12,172040.98619795483,211940.79765460343,1901.2395026724878,205133.54595488796
2017-12-13,162091.17861257255,212325.1121814711,1869.071615290987,204966.28974954507
2017-12-14,163630.28305205997,211754.83250355057,1895.6933808528793,206749.8616077275
2017-12-15,174920.61838279397,212647.4551396234,1890.1472590332708,207609.07534725356
2017-12-18,156288.73284751375,231422.8210049466,2027.3302609936925,224603.6192179678
